2025-02-09T03:45:00, [15107, 15107, 15107, 15091, 15107, 15107, 15155, 15091, 15091, 15091], [12675, 12675, 12611, 12675, 12643, 12675, 12691, 12675, 12707, 12643], [9170, 9170, 9170, 9186, 9186, 9234, 9186, 9186, 9170, 9170]
2025-02-09T04:00:00, [15091, 15139, 15091, 15107, 15107, 15091, 15075, 15075, 15107, 15091], [12675, 12627, 12627, 12675, 12675, 12643, 12611, 12627, 12707, 12643], [9154, 9170, 9138, 9186, 9186, 9218, 9186, 9186, 9170, 9202]
2025-02-09T04:15:00, [15107, 15059, 15091, 15107, 15107, 15107, 15235, 15091, 15107, 15091], [12659, 12675, 12627, 12675, 12627, 12643, 12643, 12659, 12675, 12643], [9154, 9186, 9186, 9218, 9170, 9218, 9186, 9186, 9170, 9170]
2025-02-09T04:30:00, [15075, 15075, 15075, 15059, 15075, 15075, 15059, 15059, 15059, 15379], [12643, 12595, 12643, 12627, 12627, 12643, 12627, 12627, 12643, 12643], [9170, 9170, 9170, 9170, 9154, 9154, 9186, 9170, 9170, 9154]
2025-02-09T04:45:00, [15171, 15027, 15043, 15043, 14979, 15059, 15011, 15059, 15027, 15027], [12611, 12627, 12611, 12611, 12643, 12595, 12611, 12611, 12611, 12611], [9154, 9154, 9154, 9154, 9138, 9154, 9106, 9154, 9154, 9122]
2025-02-09T05:00:00, [15027, 15043, 15075, 15027, 15043, 15043, 15043, 15027, 15043, 15043], [12611, 12611, 12627, 12675, 12611, 12595, 12579, 12627, 12611, 12595], [9138, 9138, 9154, 9154, 9170, 9186, 9154, 9138, 9154, 9154]
2025-02-09T05:15:00, [15059, 15075, 15043, 15059, 15059, 15059, 15059, 15075, 15059, 15059], [12627, 12627, 12627, 12627, 12627, 12611, 12611, 12643, 12595, 12627], [9170, 9138, 9234, 9170, 9170, 9170, 9170, 9186, 9154, 9170]
2025-02-09T05:30:00, [15075, 15075, 15123, 15059, 15075, 15075, 15059, 15075, 15059, 15059], [12627, 12611, 12595, 12627, 12643, 12611, 12659, 12627, 12627, 12611], [9186, 9170, 9170, 9154, 9170, 9170, 9154, 9282, 9170, 9138]
2025-02-09T05:45:00, [15171, 15043, 15043, 15059, 15059, 15091, 15043, 15075, 15043, 15043], [12627, 12595, 12595, 12611, 12595, 12595, 12611, 12611, 12627, 12627], [9154, 9138, 9138, 9138, 9154, 9170, 9154, 9138, 9154, 9154]
2025-02-09T06:00:00, [15075, 15043, 15139, 15043, 15059, 15091, 15075, 15075, 15059, 15107], [12595, 12627, 12611, 12627, 12595, 12611, 12643, 12643, 12627, 12579], [9170, 9170, 9106, 9138, 9154, 9154, 9170, 9138, 9170, 9170]
2025-02-09T06:15:00, [15043, 15075, 15059, 15059, 15059, 15059, 15027, 15059, 15059, 15059], [12643, 12611, 12595, 12595, 12611, 12627, 12627, 12691, 12627, 12611], [9154, 9170, 9170, 9154, 9154, 9170, 9170, 9154, 9154, 9170]
2025-02-09T06:30:00, [15011, 15059, 15059, 15059, 15075, 15059, 15091, 15059, 15059, 15059], [12627, 12595, 12611, 12611, 12627, 12611, 12643, 12627, 12611, 12787], [9154, 9154, 9218, 9154, 9170, 9154, 9154, 9154, 9154, 9170]
2025-02-09T06:45:00, [15043, 15059, 14979, 15043, 15043, 15043, 15043, 15091, 15043, 15043], [12579, 12595, 12595, 12595, 12627, 12643, 12595, 12611, 12611, 12611], [9154, 9154, 9170, 9202, 9138, 9122, 9154, 9154, 9170, 9138]
2025-02-09T07:00:00, [15059, 15059, 14931, 15059, 15043, 15043, 15075, 15059, 15027, 15059], [12595, 12611, 12595, 12611, 12627, 12595, 12611, 12595, 12595, 12579], [9154, 9138, 9138, 9234, 9154, 9106, 9170, 9170, 9154, 9154]
2025-02-09T07:15:00, [15107, 15235, 15107, 15139, 15091, 15107, 15043, 15203, 15091, 15091], [12627, 12627, 12627, 12643, 12643, 12643, 12627, 12627, 12627, 12627], [9218, 9186, 9154, 9186, 9170, 9170, 9186, 9170, 9170, 9170]
2025-02-09T07:30:00, [15171, 15187, 15171, 15155, 15171, 15171, 15171, 15123, 15187, 15203], [12675, 12707, 12691, 12691, 12707, 12691, 12691, 12723, 12643, 12707], [9218, 9250, 9186, 9234, 9234, 9218, 9218, 9218, 9218, 9202]
2025-02-09T07:45:00, [15299, 15283, 15203, 15267, 15267, 15267, 15283, 15235, 15267, 15267], [12755, 12771, 12771, 12803, 12803, 12787, 12787, 12803, 12771, 12755], [9266, 9266, 9298, 9266, 9282, 9266, 9266, 9266, 9282, 9266]
2025-02-09T08:00:00, [15331, 15347, 15379, 15347, 15331, 15331, 15347, 15411, 15331, 15395], [12851, 12819, 12851, 12851, 12851, 12851, 12835, 12851, 12835, 12819], [9298, 9298, 9298, 9298, 9314, 9314, 9314, 9298, 9346, 9298]
2025-02-09T08:15:00, [15395, 15315, 15379, 15379, 15363, 15363, 15331, 15363, 15315, 15363], [12835, 12787, 12851, 12835, 12851, 12851, 12819, 12851, 12851, 12851], [9298, 9314, 9298, 9298, 9346, 9314, 9346, 9314, 9298, 9298]
2025-02-09T08:30:00, [15395, 15459, 15363, 15475, 15443, 15427, 15427, 15459, 15427, 15395], [12883, 12899, 12915, 12899, 12899, 12883, 12899, 12899, 12899, 12899], [9362, 9346, 9346, 9362, 9346, 9346, 9362, 9362, 9378, 9346]
2025-02-09T08:45:00, [15475, 15491, 15491, 15571, 15507, 15507, 15507, 15507, 15651, 15491], [12947, 12947, 12947, 12963, 12947, 12963, 12947, 12947, 12947, 12947], [9362, 9362, 9362, 9362, 9394, 9362, 9346, 9378, 9346, 9362]
2025-02-09T09:00:00, [15459, 15507, 15507, 15491, 15507, 15523, 15507, 15539, 15491, 15507], [12947, 12931, 12947, 12947, 12963, 12947, 12947, 12947, 12947, 12947], [9378, 9362, 9378, 9378, 9362, 9378, 9362, 9362, 9378, 9362]
2025-02-09T09:15:00, [15395, 15443, 15427, 15411, 15427, 15443, 15427, 15363, 15427, 15443], [12883, 12851, 12867, 12867, 12867, 12867, 12883, 12915, 12931, 12931], [9330, 9346, 9346, 9362, 9362, 9346, 9346, 9346, 9346, 9330]
2025-02-09T09:30:00, [15523, 15475, 15491, 15475, 15491, 15475, 15459, 15491, 15491, 15475], [12931, 12931, 12931, 12931, 12931, 12883, 12915, 12947, 12931, 12915], [9362, 9378, 9314, 9378, 9362, 9378, 9378, 9362, 9362, 9362]
2025-02-09T09:45:00, [15539, 15507, 15443, 15507, 15507, 15507, 15523, 15507, 15491, 15459], [12963, 12931, 12947, 12931, 12947, 12931, 12931, 12931, 12947, 12915], [9346, 9362, 9362, 9378, 9362, 9362, 9362, 9378, 9346, 9362]
2025-02-09T10:00:00, [15507, 15491, 15523, 15491, 15507, 15507, 15475, 15491, 15523, 15475], [12883, 12931, 12899, 12931, 12947, 12899, 12931, 12963, 12931, 12947], [9378, 9378, 9362, 9394, 9378, 9362, 9394, 9362, 9378, 9362]
2025-02-09T10:15:00, [15635, 15635, 15635, 15635, 15635, 15635, 15683, 15619, 15603, 15619], [13043, 13043, 13027, 13011, 13027, 13059, 13027, 13027, 13027, 13027], [9442, 9458, 9442, 9442, 9458, 9426, 9426, 9442, 9426, 9442]
2025-02-09T10:30:00, [15651, 15651, 15651, 15651, 15667, 15667, 15651, 15619, 15667, 15651], [13059, 13059, 12995, 13043, 13059, 13059, 13043, 13043, 13059, 13027], [9426, 9506, 9442, 9442, 9442, 9426, 9426, 9426, 9442, 9442]
2025-02-09T10:45:00, [15651, 15731, 15651, 15683, 15651, 15651, 15651, 15667, 15603, 15667], [13075, 13091, 13059, 13075, 13075, 13059, 13075, 13075, 13075, 13075], [9474, 9474, 9442, 9474, 9490, 9442, 9458, 9426, 9442, 9474]
2025-02-09T11:00:00, [15683, 15651, 15667, 15667, 15667, 15683, 15667, 15587, 15651, 15699], [13059, 13059, 13059, 13059, 13075, 13059, 13059, 13027, 13059, 13059], [9442, 9442, 9442, 9442, 9442, 9442, 9458, 9426, 9474, 9442]
2025-02-09T11:15:00, [15747, 15683, 15667, 15683, 15667, 15683, 15683, 15699, 15683, 15667], [13075, 13091, 13091, 13091, 13107, 13091, 13091, 13091, 13091, 13075], [9442, 9474, 9458, 9458, 9458, 9474, 9458, 9458, 9410, 9458]
2025-02-09T11:30:00, [15699, 15699, 15683, 15683, 15699, 15699, 15683, 15699, 15699, 15699], [13075, 13091, 13139, 13091, 13091, 13075, 13107, 13107, 13091, 13075], [9458, 9474, 9474, 9474, 9474, 9458, 9474, 9458, 9506, 9474]
2025-02-09T11:45:00, [15731, 15715, 15699, 15699, 15715, 15715, 15699, 15683, 15699, 15699], [13091, 13107, 13123, 13107, 13075, 13123, 13091, 13091, 13075, 13091], [9474, 9458, 9490, 9474, 9490, 9490, 9474, 9490, 9522, 9490]
2025-02-09T12:00:00, [15683, 15699, 15715, 15699, 15699, 15699, 15715, 15779, 15715, 15715], [13107, 13107, 13107, 13123, 13123, 13139, 13107, 13107, 13075, 13107], [9458, 9474, 9474, 9490, 9506, 9506, 9490, 9474, 9490, 9458]
2025-02-09T12:15:00, [15747, 15715, 15715, 15715, 15699, 15667, 15715, 15699, 15667, 15699], [13091, 13123, 13091, 13091, 13091, 13075, 13107, 13091, 13091, 13107], [9474, 9474, 9474, 9474, 9474, 9474, 9442, 9474, 9474, 9474]
2025-02-09T12:30:00, [15699, 15715, 15715, 15699, 15699, 15667, 15715, 15699, 15683, 15699], [13091, 13091, 13091, 13107, 13091, 13091, 13091, 13123, 13107, 13075], [9474, 9474, 9458, 9490, 9474, 9490, 9442, 9474, 9474, 9522]
2025-02-09T12:45:00, [15731, 15779, 15779, 15667, 15827, 15667, 15715, 15715, 15747, 15763], [13091, 13155, 13155, 13171, 13139, 13155, 13155, 13139, 13155, 13139], [9474, 9490, 9490, 9490, 9490, 9474, 9394, 9474, 9458, 9394]
2025-02-09T13:00:00, [15763, 15779, 15747, 15763, 15779, 15731, 15683, 15683, 15699, 15763], [13155, 13139, 13139, 13123, 13155, 13155, 13139, 13107, 13107, 13139], [9490, 9490, 9474, 9490, 9538, 9474, 9490, 9538, 9474, 9474]
2025-02-09T13:15:00, [15763, 15763, 15763, 15779, 15763, 15747, 15779, 15779, 15779, 15763], [13187, 13155, 13155, 13203, 13171, 13155, 13155, 13155, 13187, 13171], [9490, 9474, 9474, 9490, 9490, 9490, 9490, 9522, 9442, 9474]
2025-02-09T13:30:00, [15827, 15779, 15795, 15779, 15779, 15811, 15779, 15779, 15795, 15811], [13187, 13155, 13203, 13203, 13203, 13203, 13203, 13203, 13203, 13235], [9490, 9490, 9522, 9474, 9474, 9410, 9506, 9474, 9490, 9490]
2025-02-09T13:45:00, [15827, 15795, 15779, 15795, 15795, 15779, 15795, 15779, 15811, 15779], [13203, 13219, 13203, 13219, 13219, 13187, 13203, 13203, 13203, 13187], [9506, 9506, 9506, 9490, 9522, 9490, 9490, 9506, 9490, 9490]
2025-02-09T14:00:00, [15795, 15779, 15763, 15763, 15779, 15667, 15763, 15779, 15763, 15763], [13107, 13203, 13187, 13187, 13155, 13187, 13203, 13171, 13187, 13187], [9490, 9458, 9458, 9490, 9474, 9474, 9490, 9458, 9490, 9474]
2025-02-09T14:15:00, [15763, 15747, 15763, 15763, 15763, 15763, 15763, 15779, 15747, 15763], [13139, 13187, 13171, 13187, 13187, 13187, 13187, 13187, 13187, 13171], [9474, 9458, 9474, 9474, 9474, 9442, 9474, 9458, 9458, 9458]
2025-02-09T14:30:00, [15747, 15747, 15747, 15747, 15667, 15683, 15763, 15683, 15795, 15747], [13187, 13187, 13187, 13171, 13187, 13187, 13187, 13187, 13171, 13187], [9490, 9474, 9474, 9474, 9474, 9474, 9474, 9474, 9474, 9490]
2025-02-09T14:45:00, [15699, 15699, 15763, 15763, 15779, 15763, 15763, 15683, 15699, 15779], [13203, 13187, 13203, 13187, 13187, 13203, 13187, 13203, 13219, 13155], [9474, 9458, 9474, 9490, 9442, 9474, 9474, 9474, 9458, 9490]
2025-02-09T15:00:00, [15763, 15683, 15731, 15635, 15683, 15747, 15747, 15699, 15715, 15731], [13123, 13171, 13187, 13155, 13187, 13123, 13139, 13107, 13139, 13155], [9442, 9474, 9458, 9490, 9458, 9442, 9474, 9474, 9474, 9474]
2025-02-09T15:15:00, [15747, 15747, 15763, 15731, 15747, 15747, 15731, 15731, 15731, 15747], [13187, 13203, 13187, 13187, 13203, 13171, 13203, 13187, 13203, 13139], [9474, 9458, 9458, 9538, 9474, 9490, 9458, 9474, 9442, 9426]
2025-02-09T15:30:00, [15699, 15699, 15699, 15699, 15715, 15683, 15715, 15699, 15699, 15699], [13187, 13155, 13187, 13155, 13187, 13187, 13155, 13187, 13187, 13123], [9474, 9458, 9442, 9442, 9458, 9442, 9458, 9458, 9442, 9410]
2025-02-09T15:45:00, [15683, 15683, 15667, 15635, 15603, 15683, 15683, 15667, 15699, 15667], [13171, 13123, 13107, 13107, 13075, 13139, 13139, 13139, 13155, 13155], [9426, 9442, 9410, 9474, 9442, 9442, 9442, 9442, 9474, 9442]
2025-02-09T16:00:00, [15603, 15651, 15667, 15667, 15667, 15571, 15635, 15619, 15651, 15587], [13107, 13139, 13139, 13139, 13139, 13139, 13139, 13123, 13155, 13123], [9442, 9426, 9442, 9426, 9426, 9410, 9426, 9426, 9442, 9426]
2025-02-09T16:15:00, [15667, 15619, 15603, 15651, 15571, 15683, 15667, 15667, 15635, 15651], [13123, 13123, 13139, 13139, 13123, 13123, 13139, 13123, 13123, 13107], [9426, 9410, 9442, 9410, 9426, 9426, 9410, 9426, 9426, 9490]
2025-02-09T16:30:00, [15683, 15651, 15667, 15667, 15683, 15667, 15667, 15651, 15603, 15667], [13123, 13123, 13139, 13123, 13123, 13139, 13139, 13139, 13123, 13139], [9426, 9410, 9426, 9410, 9410, 9426, 9410, 9410, 9426, 9426]
2025-02-09T16:45:00, [15635, 15651, 15635, 15651, 15635, 15651, 15635, 15635, 15619, 15651], [13091, 13107, 13091, 13107, 13123, 13123, 13107, 13107, 13123, 13123], [9410, 9394, 9410, 9426, 9410, 9410, 9410, 9426, 9426, 9346]
2025-02-09T17:00:00, [15571, 15619, 15587, 15603, 15635, 15603, 15603, 15619, 15603, 15587], [13075, 13075, 13027, 13107, 13075, 13091, 13091, 13075, 13075, 13075], [9410, 9378, 9394, 9378, 9426, 9410, 9394, 9410, 9362, 9394]
2025-02-09T17:15:00, [15571, 15587, 15555, 15571, 15571, 15571, 15523, 15507, 15523, 15555], [13059, 13059, 13075, 13059, 13011, 13043, 13011, 13011, 13091, 12995], [9394, 9410, 9378, 9394, 9394, 9378, 9378, 9378, 9394, 9378]
2025-02-09T17:30:00, [15539, 15539, 15475, 15491, 15539, 15539, 15555, 15523, 15555, 15539], [13011, 13059, 13027, 13043, 13011, 13043, 13027, 13027, 13059, 13027], [9378, 9362, 9362, 9362, 9346, 9362, 9378, 9362, 9362, 9282]
2025-02-09T17:45:00, [15523, 15523, 15507, 15507, 15427, 15507, 15491, 15507, 15507, 15475], [13011, 13027, 12995, 13011, 13011, 13011, 13027, 13011, 12995, 13011], [9362, 9362, 9362, 9298, 9362, 9378, 9362, 9378, 9378, 9346]
2025-02-09T18:00:00, [15411, 15459, 15395, 15555, 15427, 15459, 15443, 15475, 15443, 15475], [12995, 12979, 12979, 12979, 12979, 12979, 12963, 12931, 12979, 12979], [9346, 9346, 9346, 9346, 9330, 9330, 9330, 9330, 9346, 9282]
2025-02-09T18:15:00, [15443, 15459, 15491, 15443, 15443, 15443, 15443, 15443, 15379, 15427], [12963, 12947, 12947, 12931, 12995, 12995, 12979, 12963, 12979, 12979], [9346, 9314, 9314, 9314, 9314, 9330, 9314, 9346, 9330, 9314]
2025-02-09T18:30:00, [15411, 15411, 15427, 15411, 15427, 15411, 15411, 15443, 15427, 15427], [12947, 12931, 12947, 12947, 12947, 12947, 12963, 12947, 12915, 12963], [9298, 9298, 9330, 9314, 9298, 9266, 9314, 9314, 9362, 9298]
2025-02-09T18:45:00, [15347, 15395, 15347, 15411, 15379, 15315, 15299, 15363, 15411, 15443], [12883, 12931, 12963, 12947, 12867, 12931, 12979, 12963, 12947, 12915], [9314, 9314, 9314, 9298, 9314, 9314, 9298, 9330, 9314, 9314]
2025-02-09T19:00:00, [15395, 15379, 15395, 15395, 15379, 15283, 15395, 15395, 15395, 15395], [12947, 12883, 12931, 12931, 12915, 12899, 12931, 12915, 12947, 12931], [9298, 9282, 9314, 9282, 9282, 9282, 9282, 9282, 9266, 9298]
2025-02-09T19:15:00, [15395, 15315, 15379, 15331, 15491, 15395, 15395, 15379, 15379, 15331], [12947, 12947, 12947, 12931, 12931, 12931, 12931, 12931, 12931, 12931], [9298, 9282, 9298, 9282, 9298, 9314, 9282, 9298, 9298, 9314]
