Time,SM1_5cm Vol %,RDP1_5cm,ST1_5cm deg C,SM2_15cm Vol %,RDP2_15cm,ST2_15cm deg C,SM3_50cm Vol %,RDP3_50cm,ST3_50cm deg C,HFP01_W/m2,HFP02_W/m2,System Voltage,System Temp,Modem Signal
15-Feb-25 9:00:00,17.800,10.738,23.900,21.000,12.713,25.100,20.200,12.230,25.600,-10.436,-13.179,13.773,17.000,74.000
15-Feb-25 9:15:00,17.400,10.461,23.900,21.000,12.711,25.400,20.200,12.230,25.600,-6.957,-9.884,14.337,18.700,
15-Feb-25 9:30:00,17.400,10.461,23.900,20.400,12.357,25.100,19.600,11.845,25.600,-3.478,-6.589,13.807,21.200,
15-Feb-25 9:45:00,17.400,10.461,23.900,20.500,12.418,24.900,19.600,11.845,25.600,0.000,-3.294,13.827,23.500,
15-Feb-25 10:00:00,17.800,10.739,23.900,20.400,12.357,24.900,19.600,11.845,25.600,3.479,0.000,14.115,25.500,83.000
15-Feb-25 10:15:00,17.400,10.462,23.900,20.400,12.355,25.100,20.200,12.230,25.600,6.958,4.942,13.833,27.000,
15-Feb-25 10:30:00,17.400,10.463,23.900,20.400,12.355,24.900,20.200,12.230,25.600,12.176,8.237,13.827,28.500,
15-Feb-25 10:45:00,17.700,10.641,23.900,20.400,12.354,24.900,19.800,11.993,25.600,20.873,14.827,13.833,28.500,
15-Feb-25 11:00:00,17.700,10.641,24.200,20.400,12.354,24.900,19.600,11.845,25.600,27.830,23.064,13.854,27.800,74.000
15-Feb-25 11:15:00,17.700,10.643,24.200,20.400,12.354,24.900,20.200,12.199,25.600,34.788,29.653,13.847,28.300,83.000
15-Feb-25 11:30:00,17.500,10.539,24.400,20.400,12.354,24.900,19.600,11.845,25.600,41.746,36.243,13.854,28.800,87.000
15-Feb-25 11:45:00,17.500,10.542,24.400,20.400,12.354,24.900,19.600,11.845,25.600,46.964,41.185,13.854,30.000,83.000
15-Feb-25 12:00:00,17.300,10.409,24.700,20.400,12.355,24.900,19.800,11.993,25.600,52.182,46.127,13.860,30.800,77.000
15-Feb-25 12:15:00,17.800,10.724,24.900,20.400,12.355,24.900,19.800,11.993,25.600,53.921,49.422,13.860,31.000,83.000
15-Feb-25 12:30:00,17.800,10.727,24.900,20.700,12.550,24.900,19.800,11.993,25.900,57.400,52.717,13.860,31.000,77.000
15-Feb-25 12:45:00,17.600,10.602,25.100,20.400,12.355,24.900,19.600,11.845,25.600,59.140,56.012,13.874,31.300,80.000
15-Feb-25 13:00:00,17.600,10.628,25.400,20.700,12.550,24.900,20.200,12.199,25.600,60.879,59.306,13.860,31.500,80.000
15-Feb-25 13:15:00,17.900,10.810,25.600,20.300,12.252,24.900,19.800,11.993,25.600,60.879,62.601,13.854,30.500,
15-Feb-25 13:30:00,17.800,10.707,25.900,20.800,12.586,25.100,19.800,11.993,25.600,62.618,64.249,13.854,30.000,
15-Feb-25 13:45:00,17.800,10.711,26.200,20.500,12.392,25.100,19.800,11.993,25.600,62.618,67.543,13.867,30.300,
15-Feb-25 14:00:00,18.100,10.894,26.200,20.800,12.588,25.100,19.800,11.993,25.600,60.879,69.191,13.867,30.300,83.000
15-Feb-25 14:15:00,18.100,10.897,26.400,21.000,12.748,25.100,20.200,12.199,25.600,59.140,72.486,13.854,30.800,
15-Feb-25 14:30:00,17.600,10.634,26.700,20.800,12.623,25.400,20.100,12.166,25.600,57.400,74.133,13.867,30.500,
15-Feb-25 14:45:00,18.100,10.924,26.700,20.500,12.429,25.400,19.800,11.993,25.600,53.921,74.133,13.854,30.300,
15-Feb-25 15:00:00,18.000,10.821,26.900,20.600,12.463,25.400,19.800,11.993,25.600,50.443,72.486,14.203,30.800,83.000
15-Feb-25 15:15:00,18.000,10.824,26.900,20.600,12.465,25.600,19.600,11.845,25.600,46.964,70.838,13.867,31.300,
15-Feb-25 15:30:00,18.200,10.983,27.200,20.600,12.467,25.600,19.600,11.845,25.100,43.485,67.543,13.854,31.300,
15-Feb-25 15:45:00,17.800,10.719,27.200,20.600,12.469,25.600,19.600,11.845,25.600,40.006,64.249,13.854,31.800,
15-Feb-25 16:00:00,18.200,10.987,27.500,20.900,12.699,25.900,20.200,12.230,25.600,34.788,60.954,13.813,32.300,80.000
15-Feb-25 16:15:00,18.100,10.882,27.500,20.900,12.701,25.900,20.200,12.199,25.600,29.570,57.659,13.833,32.500,
15-Feb-25 16:30:00,17.800,10.724,27.800,20.900,12.703,25.900,19.600,11.845,25.600,24.352,52.717,14.384,32.500,
15-Feb-25 16:45:00,17.600,10.613,27.800,21.000,12.705,25.900,19.900,12.024,25.600,20.873,49.422,14.169,32.500,
15-Feb-25 17:00:00,17.600,10.615,27.800,21.000,12.707,26.200,19.800,11.993,25.600,17.394,44.480,13.827,32.500,77.000
15-Feb-25 17:15:00,18.100,10.912,28.000,21.000,12.707,26.200,19.800,11.993,25.600,13.915,39.538,13.813,32.000,
15-Feb-25 17:30:00,17.600,10.616,28.000,20.800,12.578,26.200,19.800,11.993,25.600,10.436,32.948,14.142,31.500,
15-Feb-25 17:45:00,17.900,10.779,28.000,20.800,12.580,26.400,19.600,11.845,25.900,6.958,28.006,14.035,30.800,
15-Feb-25 18:00:00,18.100,10.912,28.000,20.800,12.582,26.400,19.800,11.993,25.600,5.218,23.064,13.941,29.800,77.000
15-Feb-25 18:15:00,17.600,10.616,28.000,20.800,12.582,26.400,19.800,11.993,25.600,1.739,16.474,13.753,29.000,
15-Feb-25 18:30:00,17.800,10.726,27.800,20.800,12.584,26.400,19.800,11.993,25.600,-1.739,9.884,13.437,27.500,
15-Feb-25 18:45:00,18.100,10.887,27.800,20.600,12.449,26.700,19.800,11.993,25.600,-3.478,4.942,13.162,25.700,
