Time,SM1_5cm Vol %,RDP1_5cm,ST1_5cm deg C,SM2_15cm Vol %,RDP2_15cm,ST2_15cm deg C,SM3_50cm Vol %,RDP3_50cm,ST3_50cm deg C,HFP01_W/m2,HFP02_W/m2,System Voltage,System Temp,Modem Signal
3-Mar-25 9:00:00,15.400,9.341,27.800,20.200,12.218,28.600,19.500,11.795,28.000,-3.478,-6.589,13.760,22.000,77.000
3-Mar-25 9:15:00,15.400,9.341,27.800,19.700,11.872,28.600,19.500,11.796,28.000,0.000,-3.294,13.753,24.000,
3-Mar-25 9:30:00,15.400,9.341,27.800,19.400,11.680,28.600,19.500,11.796,28.000,3.479,1.647,14.102,25.500,
3-Mar-25 9:45:00,15.400,9.341,27.800,19.700,11.870,28.300,19.500,11.796,28.000,8.697,4.942,13.773,26.500,
3-Mar-25 10:00:00,15.400,9.341,27.800,19.300,11.679,28.600,19.500,11.795,28.000,10.436,8.237,13.786,26.700,77.000
3-Mar-25 10:15:00,15.400,9.342,27.800,19.700,11.870,28.600,19.500,11.795,28.000,12.176,9.884,13.807,26.200,
3-Mar-25 10:30:00,15.400,9.342,27.800,19.900,12.027,28.300,19.500,11.796,28.000,12.176,11.532,14.142,26.200,
3-Mar-25 10:45:00,15.400,9.342,28.000,19.700,11.868,28.300,19.500,11.796,28.000,13.915,13.179,13.974,26.500,
3-Mar-25 11:00:00,15.400,9.343,28.000,19.700,11.868,28.300,19.500,11.795,28.000,15.655,14.827,13.927,26.500,77.000
3-Mar-25 11:15:00,15.400,9.344,28.000,19.700,11.868,28.300,19.500,11.796,28.000,15.655,16.474,13.827,27.800,83.000
3-Mar-25 11:30:00,15.200,9.242,28.000,18.600,11.201,28.300,19.200,11.588,27.500,17.394,16.474,13.833,28.300,83.000
3-Mar-25 11:45:00,15.500,9.388,28.000,19.200,11.588,28.300,19.500,11.796,28.000,20.873,19.769,13.840,30.300,77.000
3-Mar-25 12:00:00,15.700,9.508,28.300,18.200,10.973,28.000,18.800,11.348,27.800,31.309,26.358,13.860,32.000,80.000
3-Mar-25 12:15:00,15.700,9.509,28.300,19.600,11.807,28.300,19.500,11.796,28.000,40.006,36.243,13.827,33.500,80.000
3-Mar-25 12:30:00,15.500,9.410,28.600,19.700,11.868,28.300,19.500,11.796,28.000,50.443,46.127,13.833,34.000,77.000
3-Mar-25 12:45:00,15.500,9.413,28.600,19.700,11.868,28.300,19.500,11.796,28.000,53.921,51.069,14.351,33.800,77.000
3-Mar-25 13:00:00,15.800,9.577,28.900,19.700,11.868,28.300,19.500,11.796,28.000,52.182,51.069,13.840,33.500,77.000
3-Mar-25 13:15:00,15.800,9.580,28.900,19.000,11.456,28.300,19.800,11.937,28.000,52.182,52.717,13.847,33.000,
3-Mar-25 13:30:00,15.600,9.457,29.200,19.700,11.870,28.600,19.500,11.795,28.000,55.661,54.364,13.833,32.500,
3-Mar-25 13:45:00,15.700,9.485,29.500,19.700,11.870,28.600,19.500,11.795,28.000,55.661,57.659,13.827,32.000,
3-Mar-25 14:00:00,15.800,9.531,29.500,19.700,11.872,28.600,19.500,11.795,28.000,55.661,59.306,14.344,31.800,74.000
3-Mar-25 14:15:00,15.500,9.369,29.800,18.200,10.974,28.300,19.500,11.795,28.000,57.400,60.954,13.827,32.300,
3-Mar-25 14:30:00,15.800,9.557,30.100,19.700,11.874,28.600,19.800,11.937,28.000,62.618,64.249,13.827,32.800,
3-Mar-25 14:45:00,15.600,9.456,30.100,20.000,12.095,28.600,19.500,11.795,28.000,60.879,65.896,13.813,32.500,
3-Mar-25 15:00:00,16.100,9.726,30.400,20.000,12.095,28.900,19.200,11.558,28.000,57.400,64.249,14.471,32.300,74.000
3-Mar-25 15:15:00,15.900,9.628,30.700,20.000,12.097,28.900,19.500,11.795,28.000,53.921,62.601,14.142,32.300,
3-Mar-25 15:30:00,15.900,9.631,31.100,20.000,12.099,28.900,19.500,11.795,28.000,48.703,57.659,14.263,31.300,
3-Mar-25 15:45:00,15.700,9.530,31.100,19.800,11.973,28.900,19.500,11.795,28.000,43.485,52.717,13.807,31.500,
3-Mar-25 16:00:00,16.200,9.800,31.400,19.800,11.973,29.200,19.500,11.795,28.000,40.006,49.422,14.552,32.500,77.000
3-Mar-25 16:15:00,16.200,9.802,31.400,19.800,11.975,29.200,19.500,11.795,28.000,38.267,49.422,13.807,33.300,
3-Mar-25 16:30:00,16.200,9.803,31.400,19.800,11.977,29.200,19.500,11.795,28.000,34.788,47.775,13.813,33.300,
3-Mar-25 16:45:00,16.100,9.703,31.700,19.800,11.980,29.500,19.500,11.795,28.000,31.309,46.127,13.800,33.000,
3-Mar-25 17:00:00,16.100,9.705,31.700,19.600,11.850,29.500,19.500,11.795,28.000,27.830,44.480,13.854,33.000,74.000
3-Mar-25 17:15:00,16.100,9.705,31.700,19.600,11.852,29.500,19.500,11.795,28.000,24.352,41.185,13.793,32.000,
3-Mar-25 17:30:00,16.100,9.706,31.700,20.200,12.207,29.500,19.200,11.588,28.000,20.873,34.595,13.800,31.000,
3-Mar-25 17:45:00,16.100,9.706,31.700,20.200,12.207,29.800,19.800,11.937,28.000,17.394,29.653,13.995,30.300,
3-Mar-25 18:00:00,16.100,9.706,31.700,20.200,12.209,29.800,19.500,11.795,28.000,15.655,26.358,13.914,29.800,74.000
3-Mar-25 18:15:00,16.100,9.706,31.700,20.200,12.211,29.800,19.500,11.795,28.000,13.915,21.416,13.719,29.300,
3-Mar-25 18:30:00,16.100,9.706,31.700,20.000,12.082,29.800,19.500,11.795,28.000,10.436,18.121,13.431,28.300,
3-Mar-25 18:45:00,16.100,9.706,31.700,20.000,12.085,29.800,19.500,11.795,28.000,8.697,14.827,13.148,27.000,
3-Mar-25 19:00:00,16.200,9.806,31.700,20.000,12.085,30.100,19.500,11.795,28.000,5.218,11.532,12.947,26.000,80.000
3-Mar-25 19:15:00,16.200,9.806,31.700,20.000,12.087,30.100,19.500,11.795,28.000,1.739,6.590,12.840,25.200,
3-Mar-25 19:30:00,16.200,9.805,31.700,20.000,12.087,30.100,19.500,11.795,28.000,0.000,3.295,12.813,24.200,
3-Mar-25 19:45:00,15.800,9.535,31.400,20.000,12.087,30.100,19.500,11.795,28.000,-1.739,1.647,12.813,23.200,
3-Mar-25 20:00:00,15.900,9.638,31.400,20.000,12.089,30.100,19.500,11.795,28.000,-3.478,-1.647,12.806,23.200,77.000
3-Mar-25 20:15:00,15.900,9.636,31.400,20.000,12.089,30.100,19.800,11.937,28.000,-5.218,-3.294,12.806,23.000,
