Time,SM1_5cm Vol %,RDP1_5cm,ST1_5cm deg C,SM2_15cm Vol %,RDP2_15cm,ST2_15cm deg C,SM3_50cm Vol %,RDP3_50cm,ST3_50cm deg C,HFP01_W/m2,HFP02_W/m2,System Voltage,System Temp,Modem Signal
7-Feb-25 9:00:00,20.300,12.289,22.100,21.000,12.717,23.700,20.200,12.197,25.100,-17.394,-13.179,13.860,23.500,87.000
7-Feb-25 9:15:00,20.300,12.289,21.900,20.700,12.520,23.700,20.200,12.197,25.100,-13.915,-11.531,13.827,24.700,
7-Feb-25 9:30:00,20.700,12.570,21.900,20.400,12.353,23.500,20.200,12.197,25.100,-10.436,-8.237,13.820,25.200,
7-Feb-25 9:45:00,20.000,12.115,21.900,20.900,12.681,23.500,20.200,12.197,25.100,-6.957,-4.942,13.827,26.200,
7-Feb-25 10:00:00,20.500,12.402,21.900,20.900,12.681,23.500,20.200,12.197,25.100,-3.478,0.000,13.833,27.500,80.000
7-Feb-25 10:15:00,20.500,12.403,22.100,20.900,12.681,23.500,20.200,12.197,25.100,1.739,6.590,13.820,28.300,
7-Feb-25 10:30:00,20.500,12.403,22.100,20.900,12.679,23.500,20.200,12.197,25.100,8.697,11.532,13.995,28.500,
7-Feb-25 10:45:00,20.300,12.292,22.100,20.900,12.679,23.500,20.200,12.197,25.100,13.915,16.474,13.847,28.500,
7-Feb-25 11:00:00,20.300,12.294,22.400,20.600,12.483,23.500,20.400,12.342,25.100,20.873,21.416,13.840,28.000,80.000
7-Feb-25 11:15:00,20.600,12.468,22.400,20.900,12.677,23.500,20.400,12.342,25.100,26.091,26.358,13.854,28.500,80.000
7-Feb-25 11:30:00,20.300,12.270,22.400,20.900,12.677,23.500,20.200,12.197,25.100,31.309,29.653,13.854,29.300,77.000
7-Feb-25 11:45:00,20.300,12.301,22.600,20.900,12.645,23.500,21.000,12.716,25.100,38.267,34.595,13.867,29.500,83.000
7-Feb-25 12:00:00,20.300,12.304,22.800,20.700,12.550,23.500,20.400,12.342,25.100,43.485,39.538,13.874,29.800,80.000
7-Feb-25 12:15:00,20.200,12.190,22.800,20.600,12.482,23.500,20.200,12.197,25.100,48.703,42.832,13.921,29.300,83.000
7-Feb-25 12:30:00,20.200,12.195,23.000,20.300,12.252,23.300,20.700,12.547,25.100,52.182,46.127,13.867,29.300,77.000
7-Feb-25 12:45:00,20.400,12.374,23.300,20.700,12.516,23.500,20.200,12.197,25.100,57.400,51.069,13.860,29.300,80.000
7-Feb-25 13:00:00,20.500,12.407,23.500,20.600,12.484,23.500,20.400,12.342,25.100,60.879,52.717,13.874,29.000,77.000
7-Feb-25 13:15:00,19.800,11.994,23.700,20.900,12.681,23.500,20.400,12.342,25.100,64.358,54.364,13.854,28.300,
7-Feb-25 13:30:00,20.600,12.478,23.900,20.600,12.486,23.500,20.100,12.165,25.100,67.837,56.012,13.867,28.000,
7-Feb-25 13:45:00,20.400,12.364,24.200,19.900,12.021,23.500,20.100,12.166,24.900,67.837,56.012,13.887,27.800,
7-Feb-25 14:00:00,20.400,12.368,24.400,20.700,12.554,23.700,20.400,12.342,25.100,69.576,57.659,13.854,28.000,83.000
7-Feb-25 14:15:00,20.400,12.371,24.400,21.000,12.719,23.700,20.200,12.197,25.100,69.576,56.012,13.927,28.500,
7-Feb-25 14:30:00,20.400,12.373,24.700,21.300,12.913,23.700,20.400,12.342,25.100,67.837,54.364,13.867,28.500,
7-Feb-25 14:45:00,19.900,12.010,24.900,20.700,12.557,23.900,20.400,12.342,25.100,64.358,51.069,13.854,28.800,
7-Feb-25 15:00:00,20.300,12.260,24.900,21.300,12.917,23.900,20.700,12.547,25.100,60.879,47.775,13.860,29.000,77.000
7-Feb-25 15:15:00,20.800,12.590,25.100,21.100,12.791,23.900,20.400,12.342,25.100,57.400,44.480,13.968,29.500,
7-Feb-25 15:30:00,20.600,12.477,25.100,21.000,12.760,23.900,20.400,12.342,25.100,53.921,39.538,13.907,30.000,
7-Feb-25 15:45:00,20.600,12.482,25.400,21.100,12.794,24.200,20.400,12.342,25.100,50.443,34.595,13.854,30.300,
7-Feb-25 16:00:00,20.600,12.486,25.600,21.100,12.796,24.200,20.400,12.342,25.100,45.224,29.653,14.042,30.500,80.000
7-Feb-25 16:15:00,20.400,12.367,25.600,20.900,12.667,24.200,20.400,12.342,25.100,40.006,26.358,14.028,31.000,
7-Feb-25 16:30:00,20.900,12.700,25.900,20.900,12.669,24.700,20.400,12.342,25.100,33.049,23.064,14.263,31.500,
7-Feb-25 16:45:00,20.900,12.701,26.400,20.900,12.671,24.400,20.700,12.547,25.100,29.570,19.769,13.854,31.300,
7-Feb-25 17:00:00,20.700,12.558,26.200,21.400,13.032,24.700,20.400,12.342,24.900,24.352,16.474,13.854,31.300,74.000
7-Feb-25 17:15:00,20.800,12.590,26.200,21.300,12.906,24.700,20.400,12.342,25.100,20.873,13.179,13.847,31.300,
7-Feb-25 17:30:00,20.800,12.590,26.400,21.300,12.908,24.700,20.400,12.342,24.900,15.655,9.884,13.840,30.500,
7-Feb-25 17:45:00,21.000,12.707,26.400,21.300,12.910,24.900,20.400,12.342,24.900,12.176,6.590,13.840,30.000,
7-Feb-25 18:00:00,20.500,12.380,26.400,21.300,12.910,24.900,20.400,12.342,25.100,8.697,3.295,13.820,29.300,80.000
