Time,SM1_5cm Vol %,RDP1_5cm,ST1_5cm deg C,SM2_15cm Vol %,RDP2_15cm,ST2_15cm deg C,SM3_50cm Vol %,RDP3_50cm,ST3_50cm deg C,HFP01_W/m2,HFP02_W/m2,System Voltage,System Temp,Modem Signal
10-Feb-25 9:00:00,18.700,11.281,22.800,21.200,12.893,24.400,20.400,12.316,25.400,-10.436,-14.826,13.753,20.200,83.000
10-Feb-25 9:15:00,18.900,11.414,22.800,20.900,12.699,24.400,20.400,12.316,25.400,-6.957,-11.531,13.766,21.700,
10-Feb-25 9:30:00,18.700,11.281,22.800,20.900,12.697,24.200,20.400,12.316,25.400,-3.478,-8.237,14.586,22.700,
10-Feb-25 9:45:00,18.700,11.281,22.800,20.900,12.663,24.200,20.400,12.316,25.400,0.000,-4.942,13.780,23.700,
10-Feb-25 10:00:00,18.700,11.282,22.800,20.900,12.695,24.200,20.400,12.316,25.400,3.479,-1.647,14.364,24.700,70.000
10-Feb-25 10:15:00,18.700,11.282,22.800,20.900,12.695,24.200,20.400,12.316,25.400,8.697,4.942,13.820,25.700,
10-Feb-25 10:30:00,18.700,11.284,23.000,21.100,12.821,24.200,20.400,12.316,25.400,15.655,11.532,13.807,26.000,
10-Feb-25 10:45:00,18.700,11.285,23.000,21.100,12.821,24.200,20.400,12.316,25.400,22.612,18.121,13.827,26.500,
10-Feb-25 11:00:00,18.700,11.286,23.000,20.300,12.298,24.200,20.400,12.316,25.400,29.570,26.358,13.800,26.700,80.000
10-Feb-25 11:15:00,18.700,11.288,23.000,20.600,12.465,23.900,19.800,11.960,25.400,38.267,32.948,13.860,27.500,77.000
10-Feb-25 11:30:00,18.500,11.179,23.500,20.600,12.465,23.900,20.400,12.316,25.400,45.224,39.538,13.867,28.300,77.000
10-Feb-25 11:45:00,19.000,11.481,23.000,21.100,12.821,24.200,20.400,12.316,25.400,50.443,44.480,13.968,29.000,87.000
10-Feb-25 12:00:00,19.000,11.482,23.500,20.900,12.659,24.200,20.400,12.316,25.400,55.661,51.069,13.867,29.300,77.000
10-Feb-25 12:15:00,18.800,11.351,23.700,21.100,12.821,24.200,20.400,12.316,25.400,59.140,54.364,13.907,29.500,80.000
10-Feb-25 12:30:00,18.900,11.380,23.900,21.100,12.821,24.200,20.400,12.316,25.400,62.618,59.306,13.854,29.000,87.000
10-Feb-25 12:45:00,18.700,11.272,24.200,20.600,12.497,24.200,20.100,12.139,25.400,66.097,62.601,13.840,29.000,77.000
10-Feb-25 13:00:00,19.200,11.576,24.200,20.900,12.661,24.200,20.400,12.316,25.400,67.837,65.896,13.867,29.000,77.000
10-Feb-25 13:15:00,19.000,11.445,24.400,21.200,12.856,24.200,20.400,12.316,25.400,71.315,69.191,13.860,28.300,
10-Feb-25 13:30:00,19.000,11.475,24.700,20.900,12.697,24.200,20.400,12.316,25.400,71.315,72.486,13.880,28.300,
10-Feb-25 13:45:00,18.800,11.365,24.900,21.700,13.169,24.200,20.400,12.316,25.400,71.315,74.133,13.854,28.000,
10-Feb-25 14:00:00,18.900,11.370,25.100,20.900,12.699,24.400,20.400,12.316,25.400,71.315,75.780,13.867,28.500,74.000
10-Feb-25 14:15:00,19.200,11.566,25.400,20.900,12.701,24.400,20.400,12.316,25.400,69.576,77.428,13.860,28.800,
10-Feb-25 14:30:00,19.200,11.569,25.400,20.700,12.572,24.400,20.400,12.316,25.400,67.837,77.428,13.860,29.300,
10-Feb-25 14:45:00,19.100,11.515,25.600,20.700,12.572,24.700,20.400,12.316,25.400,66.097,77.428,13.854,29.500,
10-Feb-25 15:00:00,19.000,11.461,25.900,20.800,12.574,24.700,20.400,12.316,25.400,62.618,75.780,14.075,29.800,70.000
10-Feb-25 15:15:00,19.000,11.466,25.900,20.800,12.576,24.700,20.400,12.316,25.400,59.140,74.133,13.867,30.500,
10-Feb-25 15:30:00,19.300,11.663,26.200,20.800,12.578,24.700,20.400,12.316,25.400,55.661,70.838,13.860,30.800,
10-Feb-25 15:45:00,19.300,11.666,26.400,21.300,12.937,24.900,20.400,12.316,25.400,50.443,67.543,13.860,31.000,
10-Feb-25 16:00:00,19.200,11.556,26.400,20.900,12.647,24.900,20.400,12.316,25.400,45.224,64.249,13.854,31.500,77.000
10-Feb-25 16:15:00,19.200,11.558,26.700,21.400,13.009,24.900,20.400,12.316,25.400,40.006,60.954,13.941,32.000,
10-Feb-25 16:30:00,19.200,11.561,26.700,21.400,13.011,25.100,20.000,12.108,25.400,34.788,57.659,13.860,31.800,
10-Feb-25 16:45:00,19.500,11.758,26.900,21.100,12.817,25.100,20.700,12.552,25.400,31.309,52.717,13.847,31.800,
