Time,SM1_5cm Vol %,RDP1_5cm,ST1_5cm deg C,SM2_15cm Vol %,RDP2_15cm,ST2_15cm deg C,SM3_50cm Vol %,RDP3_50cm,ST3_50cm deg C,HFP01_W/m2,HFP02_W/m2,System Voltage,System Temp,Modem Signal
12-Mar-25 9:00:00,14.700,8.926,28.900,19.300,11.635,29.800,19.600,11.866,28.900,3.479,-1.647,13.800,27.500,77.000
12-Mar-25 9:15:00,14.700,8.926,28.900,19.300,11.635,29.800,19.300,11.664,28.900,8.697,3.295,13.760,29.000,
12-Mar-25 9:30:00,14.700,8.926,28.900,19.300,11.635,29.800,19.600,11.866,28.900,13.915,8.237,13.820,29.500,
12-Mar-25 9:45:00,14.700,8.926,28.900,19.300,11.633,29.500,19.600,11.866,28.900,20.873,14.827,13.807,30.500,
12-Mar-25 10:00:00,14.700,8.926,28.900,19.000,11.449,29.500,19.600,11.866,28.900,24.352,19.769,14.559,31.000,74.000
12-Mar-25 10:15:00,14.700,8.926,28.900,19.200,11.603,29.500,19.400,11.692,28.900,27.830,26.358,13.766,31.500,
12-Mar-25 10:30:00,14.500,8.831,28.900,19.000,11.450,29.500,19.000,11.487,28.900,34.788,32.948,13.760,31.800,
12-Mar-25 10:45:00,14.500,8.832,29.200,19.300,11.631,29.500,19.600,11.866,28.900,40.006,36.243,14.572,31.800,
12-Mar-25 11:00:00,15.000,9.084,29.200,18.600,11.234,29.500,19.600,11.866,28.900,40.006,39.538,13.773,32.000,83.000
12-Mar-25 11:15:00,14.800,8.990,29.200,18.100,10.905,29.200,19.600,11.866,28.900,40.006,41.185,13.800,33.500,77.000
12-Mar-25 11:30:00,14.800,8.991,29.500,19.300,11.631,29.500,19.600,11.866,28.900,41.746,42.832,13.773,33.500,83.000
12-Mar-25 11:45:00,14.800,9.010,29.500,19.200,11.572,29.500,19.600,11.866,28.900,45.224,46.127,13.820,33.000,87.000
12-Mar-25 12:00:00,15.100,9.149,29.800,18.700,11.291,29.500,19.600,11.866,28.900,45.224,47.775,13.786,32.500,61.000
12-Mar-25 12:15:00,14.900,9.055,30.100,19.300,11.631,29.500,19.600,11.866,28.900,43.485,46.127,13.786,31.800,77.000
12-Mar-25 12:30:00,14.900,9.058,30.100,19.300,11.631,29.500,19.600,11.866,28.900,40.006,44.480,13.793,31.300,83.000
12-Mar-25 12:45:00,14.700,8.963,30.400,19.300,11.633,29.500,19.600,11.866,28.900,41.746,44.480,14.297,32.300,83.000
12-Mar-25 13:00:00,14.700,8.964,30.400,19.100,11.510,29.500,19.600,11.866,28.900,46.964,47.775,13.793,32.300,80.000
12-Mar-25 13:15:00,15.200,9.217,30.700,19.300,11.633,29.500,19.600,11.866,28.900,46.964,51.069,13.793,31.300,
12-Mar-25 13:30:00,15.200,9.220,30.700,19.300,11.635,29.800,19.600,11.866,28.900,48.703,51.069,14.102,31.300,
12-Mar-25 13:45:00,15.000,9.127,30.700,19.100,11.512,29.800,19.600,11.866,28.900,46.964,52.717,13.760,30.800,
12-Mar-25 14:00:00,15.000,9.128,31.100,19.100,11.512,29.800,19.600,11.866,28.900,46.964,52.717,13.793,31.000,74.000
12-Mar-25 14:15:00,15.300,9.286,31.400,19.100,11.514,29.800,19.600,11.866,28.900,46.964,52.717,13.760,31.300,
12-Mar-25 14:30:00,15.500,9.386,31.700,18.000,10.862,29.800,19.900,12.033,28.900,46.964,52.717,13.800,31.500,
12-Mar-25 14:45:00,15.100,9.193,31.700,19.100,11.515,30.100,19.600,11.866,28.900,46.964,52.717,14.142,32.300,
12-Mar-25 15:00:00,15.200,9.195,31.700,19.100,11.517,30.100,19.600,11.864,28.900,48.703,56.012,13.766,32.000,80.000
12-Mar-25 15:15:00,14.900,9.057,32.100,19.400,11.702,30.100,19.600,11.866,28.900,46.964,54.364,14.176,32.000,
12-Mar-25 15:30:00,15.400,9.312,32.100,18.800,11.333,30.100,19.600,11.864,28.900,45.224,54.364,13.766,32.300,
12-Mar-25 15:45:00,15.000,9.103,32.400,19.400,11.735,30.100,19.600,11.864,28.900,45.224,54.364,13.760,33.300,
12-Mar-25 16:00:00,15.200,9.220,32.400,18.900,11.394,30.400,19.600,11.866,28.900,45.224,56.012,14.028,33.500,80.000
12-Mar-25 16:15:00,15.000,9.123,32.700,19.200,11.611,30.400,19.600,11.866,28.900,41.746,56.012,13.833,32.300,
12-Mar-25 16:30:00,15.000,9.124,32.700,19.200,11.613,30.400,19.600,11.864,28.900,34.788,49.422,13.907,30.300,
12-Mar-25 16:45:00,15.000,9.126,32.700,19.200,11.615,30.400,19.600,11.866,28.900,29.570,42.832,13.780,27.300,
12-Mar-25 17:00:00,15.000,9.127,33.100,19.200,11.615,30.700,19.600,11.864,28.900,24.352,34.595,13.813,25.000,83.000
12-Mar-25 17:15:00,15.500,9.384,33.100,19.300,11.617,30.700,19.600,11.864,28.900,19.133,28.006,13.760,24.500,
12-Mar-25 17:30:00,15.000,9.129,33.100,19.300,11.619,30.700,19.600,11.864,28.900,12.176,21.416,13.820,24.500,
12-Mar-25 17:45:00,15.000,9.129,33.100,19.000,11.490,30.700,19.600,11.864,28.900,6.958,14.827,13.625,23.500,
12-Mar-25 18:00:00,15.000,9.129,33.100,19.100,11.492,31.100,19.600,11.864,28.900,3.479,9.884,13.390,22.700,83.000
12-Mar-25 18:15:00,15.000,9.127,33.100,19.100,11.494,31.100,19.600,11.864,28.900,-1.739,4.942,13.162,22.200,
12-Mar-25 18:30:00,15.000,9.126,33.100,19.100,11.494,31.100,19.600,11.864,28.900,-5.218,1.647,12.940,21.200,
12-Mar-25 18:45:00,15.200,9.224,32.700,19.100,11.496,31.100,19.600,11.864,28.900,-6.957,-1.647,12.819,19.700,
12-Mar-25 19:00:00,15.200,9.223,32.700,19.600,11.841,31.100,19.600,11.864,28.900,-10.436,-3.294,12.772,19.000,87.000
12-Mar-25 19:15:00,14.700,8.964,32.700,19.100,11.496,31.100,19.600,11.864,28.900,-12.175,-6.589,12.759,18.000,
12-Mar-25 19:30:00,14.900,9.063,32.400,19.600,11.843,31.100,19.600,11.864,28.900,-15.654,-9.884,12.766,18.000,
12-Mar-25 19:45:00,15.200,9.201,32.400,19.100,11.498,31.100,19.600,11.864,28.900,-15.654,-11.531,12.759,17.700,
12-Mar-25 20:00:00,15.200,9.199,32.400,19.100,11.498,31.100,19.600,11.864,28.900,-17.394,-13.179,12.759,17.700,80.000
12-Mar-25 20:15:00,15.300,9.294,32.100,19.100,11.498,31.100,19.600,11.864,28.900,-17.394,-13.179,12.759,18.000,
12-Mar-25 20:30:00,14.900,9.039,32.100,19.100,11.498,31.100,19.600,11.864,28.900,-17.394,-14.826,12.759,18.200,
12-Mar-25 20:45:00,15.000,9.136,31.700,19.100,11.498,31.100,19.600,11.864,28.900,-17.394,-14.826,12.759,18.200,
12-Mar-25 21:00:00,15.000,9.134,31.700,19.100,11.498,31.100,19.600,11.864,28.900,-17.394,-14.826,12.752,18.200,83.000
12-Mar-25 21:15:00,15.000,9.133,31.700,19.100,11.496,31.100,19.600,11.864,28.900,-17.394,-14.826,12.752,18.200,
12-Mar-25 21:30:00,15.000,9.132,31.400,19.100,11.496,31.100,19.600,11.864,28.900,-17.394,-14.826,12.752,18.000,
12-Mar-25 21:45:00,14.800,8.974,31.400,19.100,11.496,31.100,19.600,11.864,28.900,-17.394,-16.474,12.746,18.000,
12-Mar-25 22:00:00,14.800,8.973,31.400,19.300,11.626,31.100,19.600,11.864,28.900,-17.394,-16.474,12.739,17.700,80.000
12-Mar-25 22:15:00,14.700,8.971,31.100,19.300,11.623,31.100,19.600,11.864,28.900,-17.394,-16.474,12.732,18.000,
12-Mar-25 22:30:00,14.900,9.068,31.100,19.300,11.623,31.100,19.600,11.864,28.900,-17.394,-16.474,12.732,17.700,
12-Mar-25 22:45:00,14.900,9.067,31.100,19.300,11.623,31.100,19.600,11.864,28.900,-17.394,-16.474,12.725,17.500,
12-Mar-25 23:00:00,14.900,9.065,30.700,19.300,11.621,31.100,19.600,11.864,28.900,-17.394,-16.474,12.719,17.200,80.000
12-Mar-25 23:15:00,15.100,9.160,30.700,19.300,11.621,31.100,19.600,11.864,28.900,-17.394,-16.474,12.712,17.000,
12-Mar-25 23:30:00,14.600,8.907,30.700,19.300,11.621,31.100,19.600,11.864,28.900,-19.133,-18.121,12.712,16.500,
12-Mar-25 23:45:00,14.600,8.906,30.400,19.300,11.619,30.700,19.600,11.864,28.900,-19.133,-18.121,12.705,16.500,
13-Mar-25 0:00:00,15.100,9.156,30.400,19.500,11.745,30.700,19.600,11.864,28.900,-19.133,-18.121,12.705,15.900,74.000
13-Mar-25 0:15:00,14.800,9.002,30.400,19.500,11.745,30.700,19.000,11.487,28.900,-19.133,-18.121,12.699,15.900,
13-Mar-25 0:30:00,14.800,9.001,30.400,19.500,11.743,30.700,19.000,11.489,28.900,-19.133,-19.768,12.685,15.400,
13-Mar-25 0:45:00,14.800,9.000,30.100,18.900,11.400,30.700,19.600,11.866,28.900,-20.872,-19.768,12.692,15.400,
13-Mar-25 1:00:00,14.800,8.999,30.100,18.900,11.398,30.700,19.600,11.866,28.900,-20.872,-19.768,12.685,15.200,74.000
13-Mar-25 1:15:00,15.000,9.093,30.100,18.900,11.398,30.400,19.000,11.489,28.900,-20.872,-19.768,12.678,15.200,
13-Mar-25 1:30:00,14.500,8.842,30.100,19.100,11.525,30.400,19.600,11.866,28.900,-19.133,-19.768,12.672,15.200,
13-Mar-25 1:45:00,14.500,8.841,29.800,18.900,11.396,30.400,19.600,11.866,28.900,-19.133,-19.768,12.665,14.900,
13-Mar-25 2:00:00,14.500,8.840,29.800,19.100,11.525,30.400,19.600,11.866,28.900,-19.133,-19.768,12.665,14.900,74.000
13-Mar-25 2:15:00,14.700,8.937,29.800,19.100,11.523,30.400,19.000,11.489,28.900,-19.133,-19.768,12.658,14.900,
13-Mar-25 2:30:00,14.700,8.936,29.500,19.100,11.523,30.400,19.600,11.866,28.900,-19.133,-19.768,12.658,15.200,
13-Mar-25 2:45:00,14.700,8.934,29.500,19.100,11.521,30.400,19.600,11.866,28.900,-19.133,-19.768,12.652,14.900,
13-Mar-25 3:00:00,14.700,8.933,29.500,19.100,11.519,30.100,19.600,11.866,28.900,-19.133,-19.768,12.645,14.700,74.000
13-Mar-25 3:15:00,14.700,8.932,29.500,19.100,11.519,30.100,19.600,11.866,28.900,-19.133,-19.768,12.645,15.200,
13-Mar-25 3:30:00,14.800,9.027,29.200,19.300,11.645,30.100,19.000,11.489,28.900,-19.133,-19.768,12.638,14.700,
13-Mar-25 3:45:00,14.800,9.026,29.200,19.300,11.643,30.100,19.600,11.866,28.900,-19.133,-19.768,12.631,14.700,
13-Mar-25 4:00:00,14.800,9.025,29.200,19.300,11.643,30.100,19.600,11.866,28.900,-19.133,-19.768,12.631,14.900,70.000
13-Mar-25 4:15:00,14.400,8.775,29.200,19.300,11.641,30.100,19.600,11.866,28.900,-19.133,-18.121,12.618,14.900,
