Time,SM1_5cm Vol %,RDP1_5cm,ST1_5cm deg C,SM2_15cm Vol %,RDP2_15cm,ST2_15cm deg C,SM3_50cm Vol %,RDP3_50cm,ST3_50cm deg C,HFP01_W/m2,HFP02_W/m2,System Voltage,System Temp,Modem Signal
13-Feb-25 9:00:00,17.500,10.522,22.600,20.700,12.571,24.400,20.000,12.083,25.600,-10.436,-16.474,13.773,23.700,80.000
13-Feb-25 9:15:00,17.900,10.786,22.600,20.700,12.571,24.400,20.000,12.083,25.600,-6.957,-11.531,13.847,25.700,
13-Feb-25 9:30:00,17.900,10.786,22.600,20.400,12.343,24.700,20.000,12.083,25.600,-1.739,-6.589,13.860,27.300,
13-Feb-25 9:45:00,17.900,10.786,22.600,20.700,12.569,24.400,20.000,12.083,25.600,1.739,-4.942,13.914,28.800,
13-Feb-25 10:00:00,17.500,10.522,22.600,20.900,12.694,24.400,20.000,12.083,25.600,5.218,-1.647,14.021,29.800,77.000
13-Feb-25 10:15:00,17.900,10.787,22.800,20.900,12.694,24.200,20.000,12.083,25.600,10.436,4.942,13.854,30.800,
13-Feb-25 10:30:00,17.700,10.682,22.800,20.900,12.692,24.200,20.000,12.083,25.600,19.133,11.532,14.149,31.000,
13-Feb-25 10:45:00,17.900,10.812,22.800,20.900,12.692,24.200,20.000,12.083,25.600,27.830,18.121,14.089,30.800,
13-Feb-25 11:00:00,18.200,10.968,23.000,20.500,12.435,24.200,20.000,12.083,25.600,36.527,26.358,13.840,30.800,80.000
13-Feb-25 11:15:00,18.000,10.867,23.000,20.900,12.692,24.200,19.900,12.051,25.600,45.224,34.595,13.867,31.500,83.000
13-Feb-25 11:30:00,18.000,10.869,23.300,19.500,11.784,23.900,20.000,12.083,25.600,52.182,41.185,13.847,31.800,77.000
13-Feb-25 11:45:00,17.500,10.560,23.300,20.900,12.664,24.200,20.000,12.083,25.600,57.400,47.775,13.860,32.300,83.000
13-Feb-25 12:00:00,17.800,10.745,23.500,19.800,11.983,23.900,20.000,12.083,25.600,64.358,54.364,13.847,32.500,83.000
13-Feb-25 12:15:00,17.700,10.639,23.700,19.800,11.982,23.900,20.000,12.083,25.600,69.576,59.306,13.860,32.300,83.000
13-Feb-25 12:30:00,18.200,10.955,23.900,20.600,12.468,24.200,19.300,11.627,25.400,73.055,64.249,14.633,32.000,80.000
13-Feb-25 12:45:00,18.200,10.962,24.400,19.900,12.048,23.700,20.000,12.083,25.600,76.534,67.543,13.880,31.800,83.000
13-Feb-25 13:00:00,18.200,10.986,24.400,19.700,11.886,23.700,20.000,12.083,25.600,78.273,70.838,13.894,31.300,83.000
13-Feb-25 13:15:00,18.300,11.042,24.700,20.100,12.143,24.200,20.000,12.083,25.600,80.012,74.133,13.854,30.300,
13-Feb-25 13:30:00,18.300,11.046,24.900,20.700,12.569,24.400,20.000,12.083,25.600,81.752,75.780,13.860,30.300,
13-Feb-25 13:45:00,18.400,11.074,25.100,20.700,12.569,24.400,20.000,12.083,25.600,81.752,79.075,14.243,30.000,
13-Feb-25 14:00:00,18.500,11.130,25.400,20.700,12.571,24.400,20.000,12.083,25.600,81.752,80.723,13.860,30.300,74.000
13-Feb-25 14:15:00,18.000,10.866,25.600,20.800,12.606,24.400,20.000,12.083,25.600,80.012,80.723,13.901,30.300,
13-Feb-25 14:30:00,18.000,10.868,25.900,20.000,12.117,24.700,20.000,12.083,25.600,78.273,82.370,13.847,30.500,
13-Feb-25 14:45:00,18.300,11.057,26.200,20.100,12.181,25.100,20.000,12.083,25.600,74.794,82.370,13.934,30.800,
13-Feb-25 15:00:00,18.300,11.060,26.400,21.100,12.803,24.900,20.000,12.083,25.600,71.315,80.723,13.847,31.300,77.000
13-Feb-25 15:15:00,18.200,10.953,26.400,21.200,12.893,24.900,20.000,12.083,25.600,67.837,79.075,14.888,32.000,
13-Feb-25 15:30:00,18.400,11.090,26.900,20.800,12.615,24.900,19.900,12.051,25.600,62.618,77.428,13.813,32.000,
13-Feb-25 15:45:00,18.200,10.960,26.900,22.200,13.554,24.900,20.000,12.083,25.600,57.400,74.133,13.927,32.500,
13-Feb-25 16:00:00,18.500,11.150,27.200,20.700,12.522,25.100,20.300,12.258,25.600,52.182,70.838,13.793,33.000,74.000
13-Feb-25 16:15:00,18.500,11.153,27.200,20.900,12.687,25.400,20.000,12.083,25.600,45.224,67.543,14.391,33.500,
