Time,SM1_5cm Vol %,RDP1_5cm,ST1_5cm deg C,SM2_15cm Vol %,RDP2_15cm,ST2_15cm deg C,SM3_50cm Vol %,RDP3_50cm,ST3_50cm deg C,HFP01_W/m2,HFP02_W/m2,System Voltage,System Temp,Modem Signal
8-Feb-25 9:00:00,19.900,11.997,21.900,20.900,12.685,23.700,20.400,12.344,25.100,-17.394,-13.179,13.786,22.200,83.000
8-Feb-25 9:15:00,19.500,11.803,21.900,21.200,12.843,23.700,20.400,12.344,25.100,-13.915,-11.531,13.827,24.000,
8-Feb-25 9:30:00,19.600,11.829,21.900,20.900,12.683,23.500,20.400,12.344,25.100,-10.436,-8.237,13.766,24.700,
8-Feb-25 9:45:00,19.500,11.803,21.900,20.900,12.681,23.500,20.400,12.344,25.100,-6.957,-6.589,13.827,25.500,
8-Feb-25 10:00:00,19.800,11.940,21.900,20.300,12.286,23.500,20.400,12.344,25.100,-3.478,-1.647,13.813,26.200,77.000
8-Feb-25 10:15:00,20.000,12.107,21.700,21.100,12.806,23.500,20.400,12.344,25.100,1.739,3.295,13.833,26.700,
8-Feb-25 10:30:00,19.500,11.804,21.900,21.100,12.806,23.500,20.400,12.344,25.100,6.958,9.884,13.840,27.000,
8-Feb-25 10:45:00,19.600,11.807,22.100,20.900,12.645,23.500,20.400,12.344,25.100,13.915,14.827,13.833,27.300,
8-Feb-25 11:00:00,19.600,11.807,22.100,21.100,12.805,23.300,20.400,12.344,25.100,19.133,19.769,13.860,27.300,80.000
8-Feb-25 11:15:00,19.900,12.004,22.100,21.100,12.805,23.300,20.400,12.344,25.100,26.091,24.711,13.860,28.300,80.000
8-Feb-25 11:30:00,19.900,12.006,22.400,21.100,12.805,23.500,20.400,12.344,25.100,31.309,29.653,13.840,28.800,80.000
8-Feb-25 11:45:00,19.900,12.009,22.600,21.100,12.805,23.300,20.400,12.344,25.100,38.267,34.595,13.860,29.500,80.000
8-Feb-25 12:00:00,19.700,11.901,22.600,21.100,12.805,23.500,20.400,12.344,25.100,43.485,39.538,13.860,29.300,80.000
8-Feb-25 12:15:00,19.700,11.903,22.800,21.100,12.805,23.500,20.400,12.344,25.100,48.703,42.832,13.867,29.300,83.000
8-Feb-25 12:30:00,19.700,11.908,23.000,21.100,12.805,23.500,20.400,12.344,25.100,53.921,46.127,13.847,29.300,77.000
8-Feb-25 12:45:00,19.500,11.797,23.000,20.200,12.219,23.300,20.400,12.344,25.100,57.400,49.422,13.894,29.000,87.000
8-Feb-25 13:00:00,20.000,12.082,23.300,20.800,12.613,23.500,20.400,12.344,25.100,60.879,51.069,13.914,28.800,83.000
8-Feb-25 13:15:00,19.900,12.005,23.700,20.600,12.484,23.500,20.100,12.134,25.100,64.358,54.364,13.867,28.300,
8-Feb-25 13:30:00,19.900,12.009,23.900,20.600,12.484,23.500,20.300,12.310,25.100,66.097,54.364,13.860,27.800,
8-Feb-25 13:45:00,19.700,11.898,24.200,20.900,12.683,23.500,20.400,12.344,25.100,66.097,54.364,14.163,27.800,
8-Feb-25 14:00:00,19.700,11.903,24.200,20.900,12.683,23.700,20.400,12.344,25.100,66.097,54.364,13.867,28.300,90.000
8-Feb-25 14:15:00,20.000,12.077,24.400,21.200,12.878,23.700,20.300,12.310,25.100,66.097,54.364,13.867,28.300,
8-Feb-25 14:30:00,19.700,11.904,24.700,20.000,12.090,23.700,20.400,12.342,25.100,64.358,52.717,13.860,28.300,
8-Feb-25 14:45:00,20.000,12.111,24.700,21.200,12.882,23.700,19.800,11.956,25.100,60.879,49.422,13.901,28.500,
8-Feb-25 15:00:00,20.000,12.114,24.900,21.000,12.722,23.700,20.100,12.167,25.100,57.400,47.775,13.894,28.500,77.000
8-Feb-25 15:15:00,19.900,12.002,25.100,20.700,12.561,23.900,20.400,12.344,25.100,55.661,42.832,13.854,29.300,
8-Feb-25 15:30:00,19.900,12.006,25.100,20.700,12.563,23.900,20.100,12.167,25.100,52.182,39.538,13.854,29.300,
8-Feb-25 15:45:00,19.900,12.009,25.400,21.100,12.794,24.200,20.400,12.344,25.100,48.703,34.595,13.860,29.500,
8-Feb-25 16:00:00,19.700,11.895,25.600,21.100,12.796,24.200,20.400,12.344,25.100,43.485,31.301,13.907,30.000,74.000
8-Feb-25 16:15:00,20.200,12.218,25.600,21.100,12.798,24.400,20.100,12.165,25.100,38.267,26.358,13.887,30.000,
8-Feb-25 16:30:00,20.200,12.221,25.900,21.100,12.800,24.400,20.400,12.342,25.100,34.788,24.711,14.021,30.000,
8-Feb-25 16:45:00,20.500,12.423,25.900,21.100,12.802,24.400,20.500,12.407,25.100,27.830,19.769,13.854,30.000,
8-Feb-25 17:00:00,20.000,12.109,26.200,20.900,12.673,24.700,20.400,12.342,25.100,22.612,14.827,13.847,29.500,80.000
8-Feb-25 17:15:00,20.000,12.111,26.200,20.900,12.674,24.700,20.400,12.342,25.100,17.394,8.237,13.820,29.500,
8-Feb-25 17:30:00,20.000,12.113,26.200,20.900,12.676,24.700,20.400,12.342,25.100,12.176,4.942,14.236,28.500,
8-Feb-25 17:45:00,20.000,12.113,26.400,20.900,12.678,24.900,20.400,12.342,25.100,8.697,1.647,14.082,28.300,
8-Feb-25 18:00:00,20.000,12.113,26.400,20.900,12.678,24.900,20.400,12.342,25.100,5.218,-1.647,13.948,27.300,80.000
8-Feb-25 18:15:00,20.200,12.228,26.400,20.700,12.545,24.900,20.400,12.342,25.100,1.739,-4.942,13.820,26.200,
8-Feb-25 18:30:00,20.200,12.228,26.400,21.300,12.914,24.900,20.400,12.342,25.100,0.000,-8.237,13.478,25.000,
8-Feb-25 18:45:00,19.700,11.906,26.200,21.300,12.916,25.100,20.400,12.342,25.100,-3.478,-11.531,13.202,23.500,
8-Feb-25 19:00:00,19.700,11.906,26.200,21.300,12.916,25.100,20.400,12.342,25.100,-5.218,-13.179,13.001,22.700,87.000
8-Feb-25 19:15:00,19.700,11.905,26.200,21.300,12.918,25.100,20.400,12.342,25.100,-6.957,-16.474,12.866,22.000,
8-Feb-25 19:30:00,19.900,12.022,26.200,21.300,12.918,25.100,20.400,12.342,25.100,-8.697,-18.121,12.840,21.000,
8-Feb-25 19:45:00,19.900,12.021,25.900,21.300,12.920,25.100,20.400,12.342,25.100,-10.436,-19.768,12.833,20.200,
8-Feb-25 20:00:00,19.900,12.019,25.900,21.300,12.920,25.400,20.400,12.342,25.100,-12.175,-21.416,12.826,20.000,83.000
8-Feb-25 20:15:00,20.100,12.132,25.900,21.300,12.920,25.400,20.400,12.342,25.100,-12.175,-21.416,12.826,19.500,
8-Feb-25 20:30:00,19.600,11.812,25.900,21.300,12.920,25.400,20.400,12.342,25.100,-13.915,-23.063,12.826,19.200,
8-Feb-25 20:45:00,20.100,12.130,25.600,21.300,12.922,25.400,20.400,12.342,25.100,-13.915,-23.063,12.819,18.700,
8-Feb-25 21:00:00,19.800,11.986,25.600,21.300,12.922,25.400,19.800,11.954,25.100,-13.915,-23.063,12.819,18.700,87.000
8-Feb-25 21:15:00,19.700,11.927,25.600,21.300,12.922,25.400,20.400,12.342,25.100,-15.654,-23.063,12.813,18.200,
8-Feb-25 21:30:00,20.000,12.098,25.600,21.300,12.922,25.400,20.400,12.342,25.100,-15.654,-23.063,12.813,18.200,
8-Feb-25 21:45:00,20.000,12.096,25.400,21.300,12.922,25.400,20.400,12.342,25.100,-15.654,-24.711,12.799,17.700,
8-Feb-25 22:00:00,20.200,12.206,25.400,21.300,12.922,25.400,20.400,12.342,25.100,-15.654,-24.711,12.799,17.500,74.000
8-Feb-25 22:15:00,19.700,11.893,25.400,21.300,12.922,25.400,20.400,12.342,25.100,-15.654,-24.711,12.793,17.500,
8-Feb-25 22:30:00,19.700,11.891,25.400,21.300,12.922,25.400,20.400,12.342,25.100,-17.394,-24.711,12.786,17.200,
8-Feb-25 22:45:00,19.900,12.005,25.100,21.300,12.920,25.400,20.400,12.342,25.100,-17.394,-24.711,12.779,17.200,
8-Feb-25 23:00:00,19.900,12.004,25.100,21.300,12.920,25.400,19.800,11.954,25.100,-17.394,-24.711,12.779,17.000,83.000
