Time,SM1_5cm Vol %,RDP1_5cm,ST1_5cm deg C,SM2_15cm Vol %,RDP2_15cm,ST2_15cm deg C,SM3_50cm Vol %,RDP3_50cm,ST3_50cm deg C,HFP01_W/m2,HFP02_W/m2,System Voltage,System Temp,Modem Signal
9-Mar-25 9:00:00,15.000,9.110,28.300,19.600,11.806,29.500,19.400,11.716,28.600,-3.478,-8.237,14.129,25.200,77.000
9-Mar-25 9:15:00,15.000,9.110,28.300,19.600,11.806,29.500,19.400,11.716,28.600,1.739,-3.294,13.760,27.500,
9-Mar-25 9:30:00,15.000,9.110,28.300,19.300,11.618,29.200,19.400,11.716,28.600,8.697,3.295,13.813,29.500,
9-Mar-25 9:45:00,15.000,9.110,28.300,19.300,11.618,29.200,19.400,11.716,28.600,13.915,8.237,13.773,30.500,
9-Mar-25 10:00:00,15.000,9.110,28.300,19.000,11.430,29.200,19.000,11.481,28.600,19.133,13.179,13.833,31.500,64.000
9-Mar-25 10:15:00,15.000,9.112,28.300,19.700,11.925,29.200,19.400,11.716,28.600,24.352,19.769,13.807,32.800,
9-Mar-25 10:30:00,15.000,9.112,28.300,19.400,11.740,29.200,19.400,11.716,28.600,31.309,24.711,14.236,33.300,
9-Mar-25 10:45:00,15.000,9.113,28.300,19.200,11.557,29.200,19.400,11.686,28.600,33.049,29.653,13.780,33.800,
9-Mar-25 11:00:00,14.800,9.016,28.600,18.900,11.397,28.900,19.400,11.718,28.600,33.049,31.301,13.766,33.800,77.000
9-Mar-25 11:15:00,15.300,9.271,28.600,19.200,11.585,28.900,19.400,11.716,28.600,34.788,34.595,13.820,35.300,80.000
9-Mar-25 11:30:00,15.300,9.272,28.900,19.400,11.740,29.200,19.400,11.718,28.600,41.746,39.538,14.149,35.800,87.000
9-Mar-25 11:45:00,15.100,9.179,28.900,19.200,11.555,28.900,19.400,11.716,28.600,48.703,46.127,13.793,35.800,80.000
9-Mar-25 12:00:00,15.100,9.180,29.200,19.400,11.738,28.900,19.600,11.858,28.600,55.661,52.717,13.773,35.300,77.000
9-Mar-25 12:15:00,15.400,9.339,29.200,18.400,11.093,28.900,19.400,11.716,28.600,60.879,57.659,13.847,35.000,83.000
9-Mar-25 12:30:00,15.200,9.245,29.500,19.400,11.740,29.200,19.400,11.718,28.600,66.097,62.601,13.786,35.000,80.000
9-Mar-25 12:45:00,15.200,9.248,29.800,19.400,11.740,29.200,19.400,11.718,28.600,71.315,67.543,13.780,34.800,80.000
9-Mar-25 13:00:00,15.500,9.408,30.100,19.500,11.742,29.200,19.400,11.686,28.600,73.055,70.838,13.847,35.000,77.000
9-Mar-25 13:15:00,15.100,9.156,30.400,18.900,11.400,29.200,19.600,11.858,28.600,74.794,74.133,13.773,34.000,
9-Mar-25 13:30:00,15.400,9.336,30.700,18.900,11.401,29.200,19.400,11.718,28.600,76.534,75.780,13.766,33.300,
9-Mar-25 13:45:00,15.400,9.341,31.100,18.900,11.401,29.200,18.700,11.274,28.600,78.273,75.780,13.773,33.500,
9-Mar-25 14:00:00,15.200,9.245,31.400,19.600,11.806,29.500,19.400,11.718,28.600,78.273,77.428,13.914,33.500,70.000
9-Mar-25 14:15:00,15.100,9.147,31.400,18.300,11.021,29.200,19.400,11.718,28.600,76.534,79.075,13.753,33.800,
9-Mar-25 14:30:00,15.100,9.151,31.700,19.600,11.810,29.500,19.400,11.716,28.600,76.534,77.428,13.753,34.000,
9-Mar-25 14:45:00,15.400,9.316,32.100,19.100,11.496,29.800,19.400,11.716,28.600,73.055,77.428,14.418,33.800,
9-Mar-25 15:00:00,15.700,9.481,32.400,19.300,11.656,29.800,19.400,11.716,28.600,69.576,75.780,14.478,34.800,80.000
9-Mar-25 15:15:00,15.700,9.484,32.700,19.700,11.906,29.800,19.400,11.716,28.600,66.097,74.133,14.451,34.800,
9-Mar-25 15:30:00,15.500,9.387,33.100,19.700,11.908,30.100,19.400,11.716,28.600,62.618,72.486,13.753,35.000,
9-Mar-25 15:45:00,15.000,9.123,33.100,19.700,11.910,30.100,19.400,11.716,28.600,59.140,69.191,13.746,35.500,
9-Mar-25 16:00:00,15.300,9.291,33.400,19.500,11.785,30.100,19.400,11.716,28.600,53.921,65.896,13.746,35.800,80.000
9-Mar-25 16:15:00,15.800,9.557,33.400,19.500,11.789,30.400,19.400,11.716,28.600,48.703,62.601,13.760,36.300,
9-Mar-25 16:30:00,15.600,9.459,33.800,19.500,11.791,30.400,19.400,11.716,28.600,43.485,59.306,13.753,35.800,
