Time,SM1_5cm Vol %,RDP1_5cm,ST1_5cm deg C,SM2_15cm Vol %,RDP2_15cm,ST2_15cm deg C,SM3_50cm Vol %,RDP3_50cm,ST3_50cm deg C,HFP01_W/m2,HFP02_W/m2,System Voltage,System Temp,Modem Signal
20-Feb-25 9:00:00,17.000,10.259,24.900,20.300,12.255,26.200,20.000,12.117,26.200,-5.218,-11.531,13.766,23.000,70.000
20-Feb-25 9:15:00,16.500,9.983,24.900,20.300,12.253,26.200,20.000,12.117,26.200,0.000,-6.589,13.780,25.500,
20-Feb-25 9:30:00,16.500,9.981,24.900,20.500,12.383,26.200,20.000,12.117,26.200,5.218,-1.647,13.766,27.000,
20-Feb-25 9:45:00,17.000,10.259,24.900,20.500,12.381,26.200,19.700,11.912,26.200,6.958,3.295,13.833,28.800,
20-Feb-25 10:00:00,17.000,10.259,24.900,20.500,12.381,25.900,20.000,12.117,26.200,8.697,4.942,13.820,30.000,80.000
20-Feb-25 10:15:00,17.000,10.259,24.900,20.500,12.381,25.900,20.000,12.117,26.200,10.436,8.237,13.820,31.300,
20-Feb-25 10:30:00,17.000,10.260,25.100,20.400,12.348,25.900,20.000,12.117,26.200,13.915,9.884,13.820,31.800,
20-Feb-25 10:45:00,16.800,10.158,25.100,20.400,12.379,25.900,20.000,12.117,26.200,15.655,14.827,13.968,32.000,
20-Feb-25 11:00:00,16.800,10.159,25.100,20.400,12.379,25.900,20.000,12.117,26.200,22.612,23.064,13.813,32.000,83.000
20-Feb-25 11:15:00,16.800,10.161,25.400,20.400,12.379,25.900,19.700,11.912,26.200,31.309,31.301,13.840,33.300,83.000
20-Feb-25 11:30:00,17.100,10.335,25.400,20.700,12.536,25.900,20.000,12.117,26.200,41.746,37.890,13.827,33.000,83.000
20-Feb-25 11:45:00,16.900,10.185,25.600,19.000,11.470,25.600,20.000,12.117,26.200,48.703,44.480,13.854,33.300,80.000
20-Feb-25 12:00:00,17.200,10.340,25.600,19.500,11.791,25.900,20.000,12.117,26.200,55.661,51.069,13.840,33.300,77.000
20-Feb-25 12:15:00,17.000,10.238,25.900,18.800,11.358,25.900,20.000,12.117,26.200,60.879,56.012,13.833,33.300,77.000
20-Feb-25 12:30:00,16.600,10.044,25.900,19.000,11.470,25.600,20.000,12.117,26.200,66.097,60.954,13.854,33.000,77.000
20-Feb-25 12:45:00,17.300,10.418,26.400,19.700,11.930,25.900,20.000,12.117,26.200,69.576,64.249,13.840,32.800,83.000
20-Feb-25 13:00:00,16.800,10.120,26.400,19.600,11.844,25.900,19.800,11.943,26.200,71.315,67.543,13.833,32.500,77.000
20-Feb-25 13:15:00,17.100,10.320,26.700,20.500,12.381,25.900,19.700,11.912,26.200,74.794,70.838,13.860,31.800,
20-Feb-25 13:30:00,17.100,10.324,26.900,20.300,12.253,26.200,19.700,11.882,26.200,76.534,72.486,14.283,31.500,
20-Feb-25 13:45:00,17.400,10.480,27.200,19.200,11.565,25.900,19.700,11.912,26.200,76.534,74.133,13.833,31.300,
20-Feb-25 14:00:00,17.500,10.529,27.500,20.500,12.417,26.200,20.000,12.117,26.200,76.534,75.780,14.337,31.500,80.000
20-Feb-25 14:15:00,17.300,10.428,27.800,19.600,11.831,26.200,19.700,11.912,26.200,74.794,75.780,13.867,31.800,
20-Feb-25 14:30:00,17.300,10.457,28.000,20.300,12.259,26.400,20.000,12.117,26.200,74.794,75.780,13.820,32.000,
20-Feb-25 14:45:00,17.400,10.483,28.300,20.600,12.486,26.400,20.000,12.117,26.200,71.315,75.780,13.793,32.300,
20-Feb-25 15:00:00,17.400,10.487,28.600,20.600,12.488,26.400,20.000,12.086,26.200,67.837,74.133,13.773,32.500,80.000
20-Feb-25 15:15:00,17.200,10.383,28.900,20.600,12.490,26.700,20.000,12.117,26.200,64.358,72.486,13.773,32.800,
20-Feb-25 15:30:00,17.300,10.408,28.900,20.600,12.492,26.700,20.000,12.117,26.200,60.879,69.191,13.786,32.800,
20-Feb-25 15:45:00,17.700,10.695,29.200,20.400,12.364,26.900,19.700,11.882,26.200,55.661,65.896,13.786,33.000,
20-Feb-25 16:00:00,17.100,10.303,29.200,20.400,12.366,26.900,20.000,12.117,26.200,50.443,62.601,13.807,33.500,74.000
20-Feb-25 16:15:00,17.600,10.596,29.500,20.400,12.370,26.900,20.000,12.117,26.200,46.964,60.954,13.807,34.000,
20-Feb-25 16:30:00,17.400,10.488,29.500,20.800,12.599,27.200,20.000,12.117,26.200,41.746,56.012,13.773,33.300,
20-Feb-25 16:45:00,17.400,10.491,29.800,20.800,12.601,27.200,20.000,12.117,26.200,36.527,52.717,13.840,33.500,
20-Feb-25 17:00:00,17.400,10.493,29.800,20.800,12.603,27.200,20.000,12.117,26.200,33.049,49.422,13.773,33.300,80.000
20-Feb-25 17:15:00,17.400,10.494,30.100,20.800,12.605,27.500,20.000,12.117,26.200,27.830,44.480,13.974,32.300,
20-Feb-25 17:30:00,17.400,10.494,30.100,20.600,12.477,27.500,20.000,12.117,26.200,22.612,37.890,13.921,31.300,
20-Feb-25 17:45:00,17.400,10.496,30.100,20.600,12.479,27.500,20.000,12.117,26.200,19.133,31.301,13.941,30.000,
20-Feb-25 18:00:00,17.400,10.494,30.100,20.600,12.481,27.800,20.000,12.117,26.200,13.915,26.358,13.773,29.000,83.000
20-Feb-25 18:15:00,17.400,10.494,30.100,20.600,12.483,27.800,20.000,12.117,26.200,10.436,19.769,13.518,28.000,
20-Feb-25 18:30:00,17.400,10.494,30.100,20.600,12.483,28.000,20.000,12.117,26.200,6.958,14.827,13.269,27.000,
20-Feb-25 18:45:00,17.600,10.601,29.800,20.600,12.485,28.000,20.000,12.117,26.200,5.218,11.532,13.034,25.700,
20-Feb-25 19:00:00,17.600,10.601,29.800,20.400,12.353,28.000,20.000,12.117,26.200,1.739,6.590,12.893,25.000,83.000
20-Feb-25 19:15:00,17.600,10.599,29.800,20.400,12.353,28.000,20.000,12.117,26.200,0.000,3.295,12.833,24.000,
20-Feb-25 19:30:00,17.600,10.598,29.800,20.400,12.355,28.000,20.000,12.117,26.200,-3.478,0.000,12.826,23.000,
20-Feb-25 19:45:00,17.300,10.417,29.800,21.000,12.718,28.000,20.000,12.117,26.200,-5.218,-1.647,12.819,22.500,
20-Feb-25 20:00:00,17.300,10.415,29.500,20.400,12.355,28.000,20.000,12.117,26.200,-6.957,-4.942,12.819,21.700,83.000
20-Feb-25 20:15:00,17.300,10.414,29.500,20.400,12.355,28.000,20.000,12.117,26.200,-6.957,-6.589,12.819,21.000,
20-Feb-25 20:30:00,17.500,10.520,29.200,20.400,12.357,28.300,20.000,12.117,26.200,-8.697,-8.237,12.813,20.000,
20-Feb-25 20:45:00,17.500,10.518,29.200,20.400,12.357,28.300,20.000,12.117,26.200,-10.436,-9.884,12.806,19.200,
20-Feb-25 21:00:00,17.400,10.517,29.200,20.400,12.357,28.300,20.000,12.117,26.200,-12.175,-11.531,12.806,19.000,83.000
20-Feb-25 21:15:00,17.400,10.492,28.900,20.400,12.357,28.000,20.000,12.117,26.200,-12.175,-13.179,12.806,18.500,
20-Feb-25 21:30:00,17.100,10.334,28.900,20.400,12.357,28.000,20.000,12.117,26.200,-13.915,-13.179,12.799,18.500,
20-Feb-25 21:45:00,17.100,10.333,28.900,20.400,12.357,28.000,20.000,12.117,26.200,-13.915,-14.826,12.793,18.700,
20-Feb-25 22:00:00,17.300,10.438,28.600,20.400,12.357,28.000,20.000,12.117,26.200,-13.915,-14.826,12.786,19.000,87.000
20-Feb-25 22:15:00,17.600,10.591,28.600,20.600,12.489,28.000,20.000,12.117,26.200,-13.915,-14.826,12.779,19.000,
20-Feb-25 22:30:00,17.500,10.540,28.300,20.600,12.489,28.000,20.000,12.117,26.200,-13.915,-14.826,12.779,18.700,
20-Feb-25 22:45:00,17.300,10.411,28.300,20.600,12.489,28.000,20.000,12.117,26.200,-13.915,-16.474,12.766,18.700,
20-Feb-25 23:00:00,17.300,10.411,28.000,20.600,12.489,28.000,20.000,12.117,26.200,-13.915,-16.474,12.766,18.700,83.000
20-Feb-25 23:15:00,17.300,10.409,28.000,20.600,12.487,28.000,20.000,12.117,26.200,-15.654,-16.474,12.766,18.700,
20-Feb-25 23:30:00,17.400,10.512,28.000,20.600,12.487,28.000,20.000,12.117,26.400,-15.654,-16.474,12.759,18.200,
20-Feb-25 23:45:00,17.400,10.511,27.800,20.600,12.487,28.000,20.000,12.117,26.400,-15.654,-16.474,12.752,17.500,
21-Feb-25 0:00:00,17.400,10.510,27.800,20.600,12.485,28.000,20.000,12.117,26.200,-15.654,-18.121,12.752,16.700,87.000
21-Feb-25 0:15:00,17.100,10.334,27.800,20.600,12.485,28.000,20.000,12.117,26.400,-17.394,-18.121,12.739,15.900,
21-Feb-25 0:30:00,17.100,10.332,27.800,20.800,12.613,27.800,20.000,12.117,26.400,-17.394,-19.768,12.739,15.200,
21-Feb-25 0:45:00,17.100,10.331,27.500,20.800,12.613,27.800,20.000,12.117,26.400,-19.133,-19.768,12.725,14.700,
21-Feb-25 1:00:00,17.100,10.330,27.500,20.800,12.613,27.800,20.000,12.119,26.400,-19.133,-21.416,12.732,14.400,83.000
21-Feb-25 1:15:00,17.300,10.431,27.200,20.800,12.611,27.800,20.000,12.119,26.400,-19.133,-21.416,12.719,14.400,
21-Feb-25 1:30:00,17.300,10.431,27.200,20.800,12.611,27.800,20.000,12.119,26.400,-19.133,-21.416,12.719,14.200,
21-Feb-25 1:45:00,17.300,10.430,27.200,20.800,12.609,27.800,20.000,12.119,26.400,-19.133,-21.416,12.705,14.200,
21-Feb-25 2:00:00,17.000,10.255,26.900,20.200,12.248,27.800,20.000,12.119,26.400,-20.872,-21.416,12.705,13.900,83.000
21-Feb-25 2:15:00,17.000,10.253,26.900,20.500,12.380,27.500,20.000,12.119,26.400,-20.872,-23.063,12.699,13.200,
21-Feb-25 2:30:00,17.000,10.252,26.900,20.500,12.380,27.500,20.000,12.119,26.400,-20.872,-23.063,12.692,12.700,
21-Feb-25 2:45:00,17.000,10.251,26.700,20.400,12.378,27.500,20.000,12.119,26.400,-20.872,-23.063,12.685,12.400,
21-Feb-25 3:00:00,17.200,10.353,26.700,20.400,12.378,27.500,20.000,12.119,26.400,-20.872,-23.063,12.685,11.900,83.000
21-Feb-25 3:15:00,17.200,10.352,26.700,20.400,12.376,27.500,20.000,12.119,26.400,-22.612,-24.711,12.678,11.900,
21-Feb-25 3:30:00,17.200,10.351,26.700,20.400,12.376,27.500,20.000,12.119,26.400,-22.612,-24.711,12.672,11.200,
21-Feb-25 3:45:00,16.700,10.071,26.400,20.400,12.374,27.200,20.000,12.119,26.400,-22.612,-24.711,12.665,11.200,
21-Feb-25 4:00:00,16.900,10.176,26.400,20.600,12.504,27.200,20.000,12.119,26.400,-22.612,-24.711,12.658,10.700,74.000
21-Feb-25 4:15:00,16.900,10.174,26.200,20.600,12.502,27.200,20.000,12.119,26.400,-24.351,-26.358,12.652,10.400,
21-Feb-25 4:30:00,16.900,10.173,26.200,20.600,12.502,27.200,20.000,12.119,26.400,-24.351,-26.358,12.645,10.200,
21-Feb-25 4:45:00,17.000,10.275,26.200,20.600,12.500,27.200,20.000,12.119,26.400,-24.351,-26.358,12.638,9.900,
21-Feb-25 5:00:00,17.000,10.274,25.900,20.600,12.500,26.900,20.000,12.119,26.400,-24.351,-26.358,12.631,9.900,77.000
21-Feb-25 5:15:00,16.600,9.996,25.900,20.600,12.498,26.900,20.000,12.119,26.400,-24.351,-26.358,12.625,9.700,
21-Feb-25 5:30:00,16.600,9.995,25.900,20.100,12.139,26.900,20.000,12.121,26.400,-24.351,-26.358,12.618,9.400,
21-Feb-25 5:45:00,16.700,10.099,25.600,20.600,12.496,26.900,20.000,12.121,26.400,-26.091,-28.005,12.611,9.200,
21-Feb-25 6:00:00,16.700,10.098,25.600,20.800,12.622,26.900,20.000,12.121,26.400,-26.091,-28.005,12.611,8.900,83.000
21-Feb-25 6:15:00,16.700,10.097,25.600,20.300,12.269,26.900,20.000,12.121,26.400,-26.091,-28.005,12.605,8.900,
21-Feb-25 6:30:00,16.700,10.095,25.600,20.300,12.267,26.700,20.000,12.121,26.400,-26.091,-28.005,12.605,8.400,
21-Feb-25 6:45:00,16.900,10.197,25.400,20.300,12.267,26.700,20.000,12.121,26.400,-26.091,-28.005,12.591,8.200,
21-Feb-25 7:00:00,16.900,10.196,25.400,20.300,12.265,26.700,20.000,12.121,26.400,-27.830,-28.005,12.658,7.900,90.000
21-Feb-25 7:15:00,16.400,9.919,25.100,20.300,12.265,26.700,20.000,12.121,26.400,-27.830,-29.653,12.947,8.200,
21-Feb-25 7:30:00,16.600,10.023,25.100,20.500,12.392,26.700,20.000,12.121,26.400,-26.091,-29.653,13.531,9.200,
21-Feb-25 7:45:00,16.600,10.022,25.100,20.500,12.392,26.400,20.000,12.121,26.400,-26.091,-28.005,13.921,10.700,
21-Feb-25 8:00:00,16.600,10.021,24.900,20.500,12.390,26.400,20.000,12.121,26.400,-22.612,-26.358,13.981,13.200,83.000
21-Feb-25 8:15:00,16.600,10.020,24.900,20.500,12.390,26.400,20.000,12.121,26.400,-20.872,-24.711,13.746,16.200,
21-Feb-25 8:30:00,16.600,10.018,24.900,20.500,12.388,26.400,20.000,12.121,26.400,-17.394,-21.416,13.773,18.700,
21-Feb-25 8:45:00,16.800,10.121,24.900,20.500,12.386,26.400,20.000,12.121,26.400,-12.175,-18.121,14.136,21.500,
