Time,SM1_5cm Vol %,RDP1_5cm,ST1_5cm deg C,SM2_15cm Vol %,RDP2_15cm,ST2_15cm deg C,SM3_50cm Vol %,RDP3_50cm,ST3_50cm deg C,HFP01_W/m2,HFP02_W/m2,System Voltage,System Temp,Modem Signal
16-Feb-25 9:00:00,17.200,10.389,23.000,20.800,12.608,24.700,19.900,11.995,25.900,-13.915,-18.121,13.807,23.500,70.000
16-Feb-25 9:15:00,17.000,10.237,22.800,20.800,12.606,24.700,19.900,11.995,25.900,-8.697,-11.531,13.813,25.700,
16-Feb-25 9:30:00,17.000,10.237,23.000,20.800,12.604,24.700,19.900,11.995,25.900,-3.478,-6.589,13.854,26.700,
16-Feb-25 9:45:00,17.000,10.237,22.800,20.800,12.604,24.700,20.100,12.170,25.900,0.000,-4.942,13.840,27.300,
16-Feb-25 10:00:00,17.000,10.238,23.000,20.800,12.602,24.700,19.900,11.995,25.900,0.000,-1.647,13.880,28.300,80.000
16-Feb-25 10:15:00,17.300,10.411,23.000,20.800,12.602,24.700,19.900,11.995,25.900,3.479,0.000,13.847,29.300,
16-Feb-25 10:30:00,17.300,10.413,23.000,20.000,12.116,24.400,19.900,11.995,25.900,10.436,3.295,13.860,29.800,
16-Feb-25 10:45:00,17.300,10.414,23.300,20.800,12.601,24.400,19.900,11.995,25.900,19.133,11.532,13.833,30.000,
16-Feb-25 11:00:00,17.300,10.415,23.300,20.200,12.217,24.400,20.100,12.170,25.900,26.091,19.769,13.840,30.500,83.000
16-Feb-25 11:15:00,17.100,10.292,23.300,19.500,11.794,24.400,19.900,11.995,25.900,34.788,29.653,13.874,32.000,80.000
16-Feb-25 11:30:00,17.100,10.315,23.500,20.200,12.249,24.400,19.800,11.964,25.900,41.746,37.890,13.847,32.000,83.000
16-Feb-25 11:45:00,17.200,10.366,23.700,20.400,12.378,24.400,19.800,11.962,25.900,48.703,46.127,13.833,32.000,80.000
16-Feb-25 12:00:00,17.400,10.495,23.900,19.500,11.794,24.400,19.900,11.995,25.900,53.921,52.717,13.867,32.300,77.000
16-Feb-25 12:15:00,17.000,10.264,23.900,20.500,12.409,24.400,19.500,11.784,25.600,59.140,59.306,13.840,32.300,83.000
16-Feb-25 12:30:00,17.200,10.396,24.200,20.800,12.601,24.400,20.100,12.142,25.900,64.358,64.249,13.847,32.000,83.000
16-Feb-25 12:45:00,17.500,10.575,24.400,20.800,12.602,24.400,20.100,12.170,25.900,67.837,67.543,13.867,31.500,77.000
16-Feb-25 13:00:00,17.400,10.474,24.700,19.100,11.502,24.400,19.900,11.995,25.900,69.576,70.838,13.840,31.000,80.000
16-Feb-25 13:15:00,17.400,10.478,24.900,19.800,11.992,24.400,19.900,11.995,25.900,71.315,74.133,13.854,30.500,
16-Feb-25 13:30:00,17.200,10.378,25.100,20.800,12.604,24.700,20.400,12.339,25.600,73.055,77.428,13.833,30.000,
